,length,LIX,topic,year
22440,258,58.0,Superligaen,2013.7324200913242
22441,113,60.05555555555556,Internationalt,2012.3881278538813
22442,660,33.57142857142857,Rejser,2017.7324200913242
22443,289,40.01282051282051,Film og tv,2014.852511415525
22444,1811,39.671159029649594,Scene,2023.2105022831051
22445,186,36.77777777777778,Danmark,2014.7351598173516
22446,1527,43.367891236483736,Internationalt,2018.901826484018
22447,428,42.761904761904766,Danmark,2018.6381278538813
22448,2223,37.518139137857446,Danmark,2004.852511415525
22449,332,35.95352839931154,Musik,2020.1831050228311
22450,224,34.925925925925924,Superligaen,2015.6776255707764
22451,435,60.05555555555556,Internationalt,2012.3908675799087
22452,357,51.85255474452555,Teenagehjernen,2026.027397260274
22453,209,47.75806451612903,Superligaen,2015.7077625570778
22454,388,45.81720430107527,Internationalt,2012.4127853881278
22455,1021,48.083177570093454,Danmark,2018.804794520548
22456,155,50.75,Superligaen,2014.4385844748858
22457,1374,52.950980392156865,Hovedstaden,2017.1545662100457
22458,170,60.05555555555556,Internationalt,2012.3908675799087
22459,357,41.794871794871796,feature,2014.602511415525
22460,874,46.61465721040189,Danmark,2019.4276255707764
22461,482,30.55263157894737,Superligaen,2013.7554794520547
22462,146,49.50877192982456,Sport,2017.8267123287671
22463,513,31.932178932178935,Bøger,2021.027397260274
22464,913,43.769230769230774,Superligaen,2014.4127853881278
22465,554,49.50877192982456,Fodbold,2017.0997716894976
22466,136,39.99153631883437,Sport,2006.4933789954339
22467,0,48.5,Sport,2007.4878995433792
22468,323,37.904761904761905,Superligaen,2016.013698630137
22469,134,45.0,Premier League,2012.8415525114156
22470,849,53.57142857142857,Rejser,2017.3415525114156
22471,241,39.67486338797814,Foto,2018.9413242009134
22472,541,50.89306930693069,Politik,2023.2378995433792
22473,320,59.484848484848484,Fodbold,2014.7296803652969
22474,182,39.333333333333336,Internationalt,2012.4824200913242
22475,338,45.04761904761905,Superligaen,2014.4413242009134
22476,947,49.37096774193548,Musik,2020.4577625570778
22477,273,47.25,Uddannelse,2017.4577625570778
22478,309,60.0,Premier League,2012.8157534246575
22479,5682,70.0,Video,2017.924885844749
22480,556,35.0,Sport,2006.8552511415523
22481,793,38.68888888888889,VM-kvalifikation,2012.8771689497717
22482,412,49.01754385964912,Superligaen,2015.7993150684931
22483,194,34.333333333333336,Premier League,2013.1885844748858
22484,875,40.82312925170068,Film og tv,2024.6326484018264
22485,0,44.848214285714285,Internationalt,2005.263698630137
22486,1823,45.68960244648318,Musik,2022.9851598173516
22487,277,57.44734275962945,Kunst,2019.2022831050228
22488,114,50.97435897435897,Superligaen,2013.6134703196346
22489,378,21.39655172413793,Superligaen,2014.4413242009134
22490,399,44.98314606741573,Fortællingens magt,2026.027397260274
22491,239,24.142857142857142,Fodbold,2012.9495433789955
22492,852,33.96666666666667,Danmark,2017.6913242009134
22493,2257,38.10980392156863,iBYEN,2019.4331050228311
22494,489,40.23197658951849,Kunst,2020.866210045662
22495,0,42.42447679708826,Danmark,2006.157305936073
22496,1333,41.164203612479476,Grï¿½n omstilling,2018.777397260274
22497,84,44.44444444444444,Sport,2006.4550228310502
22498,228,44.76576576576577,Sport,2007.4906392694065
22499,1237,55.80138248847926,Internationalt,2012.3990867579907
22500,1347,39.36959761549925,Danmark,2019.0767123287671
22501,209,43.68627450980392,Fodbold,2014.852511415525
22502,166,40.833333333333336,Fodbold,2012.7077625570778
22503,0,50.879120879120876,Internationalt,2006.1885844748858
22504,916,44.23571428571428,Sport,2006.338812785388
22505,245,60.642857142857146,Internationalt,2012.4933789954339
22506,745,55.54022988505747,Superligaen,2016.2993150684931
22507,22,35.413043478260875,Debatindlï¿½g,2018.169406392694
22508,1857,36.730421094057455,Musik,2023.5054794520547
22509,2278,26.75,Kunst,2024.7296803652969
22510,333,33.04761904761905,Superligaen,2015.7461187214612
22511,1571,38.50877192982456,Musik,2020.3826484018264
22512,215,33.72727272727273,Fodbold,2013.027397260274
22513,1774,34.75,Film og tv,2023.838812785388
22514,257,38.0,Internationalt,2012.3744292237443
22515,178,37.269230769230774,Internationalt,2012.3853881278537
22516,53,41.42028985507246,Fodbold,2016.3689497716894
22517,42,41.16666666666667,Kultur,2017.35799086758
22518,167,52.0,Premier League,2013.088812785388
22519,449,41.66666666666667,Sport,2007.2965753424658
22520,1842,55.077220077220076,Film og tv,2020.9687214611872
22521,343,36.333333333333336,Internationalt,2012.4155251141551
22522,340,59.15384615384615,Fodbold,2014.9468036529681
22523,265,39.333333333333336,Fodbold,2015.3102739726028
22524,4069,47.62962962962963,Sport,2007.1776255707764
22525,160,47.38176795580111,Leder,2006.7609589041097
22526,204,28.666666666666668,Superligaen,2016.8075342465754
22527,2729,48.24242424242424,Internationalt,2012.3963470319634
22528,422,16.563218390804597,Så længe du lever,2025.8689497716894
22529,158,14.166666666666668,Danmark,2012.3963470319634
22530,878,46.34575163398693,Danmark,2019.3607305936073
22531,578,41.306451612903224,Film og tv,2020.9577625570778
22532,106,37.586956521739125,Superligaen,2013.6655251141551
22533,496,43.44444444444444,Navne,2019.419406392694
22534,92,50.53703703703704,Superligaen,2014.1776255707764
22535,758,42.714285714285715,Musik,2020.1682648401825
22536,275,72.07206477732794,Teenagehjernen,2026.027397260274
22537,189,46.58004158004158,Debatindlï¿½g,2017.5602739726028
22538,872,43.86569579288026,Kunst,2023.6776255707764
22539,109,51.60526315789474,Fodbold,2013.4522831050228
22540,362,39.425925925925924,Superligaen,2017.0109589041097
22541,450,40.36206896551724,Film og tv,2007.5575342465754
22542,0,40.82312925170068,Danmark,2007.1271689497717
22543,347,42.714285714285715,EM-kvalifikation,2015.2324200913242
22544,1218,45.1243148978575,Danmark,2018.5164383561644
22545,589,43.214285714285715,Fortællingens magt,2026.027397260274
22546,0,52.72494669509595,Internationalt,2004.9824200913242
22547,552,53.0,Superligaen,2013.9851598173516
22548,337,41.71628371628371,Faglitteratur,2019.9796803652969
22549,2398,50.02717391304348,Internationalt,2019.2187214611872
22550,343,54.166666666666664,Superligaen,2015.0438356164384
22551,224,57.58325942350332,Danmark,2006.4851598173516
22552,237,37.11793611793612,Genanmeldelser,2007.5630136986301
22553,102,20.5,Premier League,2012.8634703196346
22554,238,29.017605633802816,Danmark,2007.285616438356
22555,383,48.595238095238095,Virksomheder,2017.7801369863014
22556,214,20.195652173913043,Scene,2017.9385844748858
22557,67,21.285714285714285,Superligaen,2016.0109589041097
22558,3136,20.833333333333336,Fodbold,2013.9358447488585
22559,153,51.60526315789474,Musik,2007.5109589041097
22560,986,43.828931924882625,Internationalt,2019.277397260274
22561,427,29.688172043010752,Faglitteratur,2023.8908675799087
22562,616,41.75820895522388,Film og tv,2023.4331050228311
22563,66,38.05691056910569,Superligaen,2016.35799086758
22564,103,20.653225806451612,Fodbold,2014.7828767123287
22565,135,52.0919540229885,Danmark,2012.4155251141551
22566,0,46.89147286821706,Fodbold,2007.2050228310502
22567,0,41.46727215784529,Internationalt,2006.1682648401825
22568,1797,46.72070581748001,Danmark,2005.6831050228311
22569,18,36.43504468925379,Design,2023.8321917808219
22570,0,54.323232323232325,Internationalt,2005.7883561643835
22571,367,33.66550522648084,Kultur,2017.8130136986301
22572,202,55.87931034482759,Europa League,2012.901826484018
22573,2233,48.66666666666667,Danmark,2018.2105022831051
22574,67,36.79465722561957,Kultur,2019.2050228310502
22575,95,47.0,Debatindlï¿½g,2018.291095890411
22576,147,29.416666666666664,Superligaen,2013.9100456621004
22577,608,37.13636363636364,Skønlitteratur,2024.7691780821917
22578,747,36.515151515151516,Så længe du lever,2025.8689497716894
22579,345,42.27688172043011,Koncertanmeldelser,2006.5082191780823
22580,1930,38.03772563176895,Bøger,2024.5602739726028
22581,107,37.269230769230774,Superligaen,2013.6134703196346
22582,1914,45.937077330197,Internationalt,2019.2938356164384
22583,92,50.091001011122344,Koncertanmeldelser,2006.3908675799087
22584,357,44.13333333333334,Danmark,2012.3607305936073
22585,355,48.94444444444444,Internationalt,2017.6490867579907
22586,246,37.833333333333336,Superligaen,2016.9276255707764
22587,1601,41.987878787878785,Bøger,2021.0657534246575
22588,2998,56.10317460317461,Teenagehjernen,2026.027397260274
22589,107,66.22413793103448,Internationalt,2012.3607305936073
22590,637,42.201086956521735,Internationalt,2005.7159817351599
22591,32,38.12321063394683,Danmark,2019.263698630137
22592,332,50.97225407016739,Fortællingens magt,2026.027397260274
22593,270,34.30952380952381,Så længe du lever,2025.8689497716894
22594,318,42.714285714285715,VM-kvalifikation,2013.3102739726028
22595,98,39.07142857142857,Superligaen,2014.4385844748858
22596,0,45.62307692307692,Internationalt,2006.2077625570778
22597,1430,52.48504273504273,Danmark,2018.8130136986301
22598,2423,47.0,Danmark,2019.7582191780823
22599,121,32.029411764705884,Premier League,2012.85799086758
22600,1257,22.666666666666668,Internationalt,2017.0465753424658
22601,49,47.666666666666664,Internationalt,2017.1326484018264
22602,560,51.67512548800892,Cykling,2019.0712328767124
22603,197,47.36363636363637,Danmark,2017.5712328767124
22604,126,46.864285714285714,Koncertanmeldelser,2006.5794520547945
22605,1741,53.5,Internationalt,2017.169406392694
22606,1142,44.04242424242425,Podcast,2023.844292237443
22607,723,40.98401278976819,Skønlitteratur,2007.1831050228311
22608,1832,56.87300796812749,Teenagehjernen,2026.027397260274
22609,1096,20.264705882352942,Internationalt,2012.366210045662
22610,0,34.22222222222222,Premier League,2012.7077625570778
22611,0,38.10144927536232,Premier League,2012.7022831050228
22612,411,52.22623592755751,Fortællingens magt,2026.027397260274
22613,317,37.0,Superligaen,2014.4303652968038
22614,861,44.24561403508772,Rejser,2020.7554794520547
22615,0,50.73382173382173,Internationalt,2004.8360730593606
22616,0,50.5,Internationalt,2005.6776255707764
22617,703,39.25,Fodbold,2014.8963470319634
22618,480,42.51306532663317,Nyt om mad,2020.8130136986301
22619,233,45.5,Superligaen,2013.8470319634703
22620,314,30.333333333333332,Musik,2019.9796803652969
22621,225,34.30952380952381,Superligaen,2013.924885844749
22622,455,31.705882352941174,Premier League,2014.0860730593606
22623,211,38.27272727272727,Superligaen,2016.6885844748858
22624,1585,41.74419154396866,Kultur,2019.9045662100457
22625,422,54.02564102564103,Fodbold,2013.2132420091325
22626,63,47.128205128205124,Internationalt,2012.4769406392695
22627,1999,40.15151515151515,Premier League,2013.7132420091325
22628,1439,52.58333333333333,Danmark,2012.4769406392695
22629,220,29.598639455782312,Så længe du lever,2025.8689497716894
22630,0,56.41134952004518,Internationalt,2004.7746575342467
22631,296,33.36363636363636,Musik,2023.7461187214612
22632,5897,46.47017688194159,Danmark,2018.6940639269408
22633,0,30.2602141140485,Kultur,2007.0301369863014
22634,175,47.36363636363637,Fodbold,2014.9742009132422
22635,295,42.37006427915519,Fodbold,2006.6940639269408
22636,137,49.857142857142854,Fodbold,2014.7461187214612
22637,67,43.71212121212121,Rejser,2018.4221461187215
22638,366,64.11111111111111,Fodbold,2014.9742009132422
22639,893,40.2940251572327,iBYEN,2019.1995433789955
22640,0,50.285714285714285,Internationalt,2006.0520547945205
22641,2802,40.08333333333333,Film og tv,2024.4358447488585
22642,328,41.934782608695656,Superligaen,2015.7828767123287
22643,839,41.55714285714286,Superligaen,2016.9851598173516
22644,1170,29.10909090909091,Skønlitteratur,2024.1721461187215
22645,231,39.8438808748255,Danmark,2006.8321917808219
22646,3344,49.48893805309734,Bøger,2020.407305936073
22647,1548,47.580983861559396,Internationalt,2005.6052511415523
22648,0,21.25,Film og tv,2007.2214611872148
22649,302,38.48717948717949,Superligaen,2016.7433789954339
22650,290,40.13913043478261,Scene,2023.7132420091325
22651,1190,40.095238095238095,Forbrug,2020.2609589041097
22652,218,57.01984126984127,Mad og drikke,2007.3634703196346
22653,3025,47.08231707317073,Internationalt,2006.0438356164384
22654,529,39.859649122807014,Danmark,2019.1776255707764
22655,1286,51.923632091305805,Internationalt,2006.1216894977167
22656,0,64.83647798742139,Internationalt,2006.1655251141551
22657,585,49.24324324324324,Internationalt,2019.116210045662
22658,211,29.181818181818183,Fodbold,2016.3908675799087
22659,998,51.26995305164319,Danmark,2019.6655251141551
22660,139,38.08064516129032,Superligaen,2015.7433789954339
22661,62,44.333333333333336,Superligaen,2016.8716894977167
22662,193,28.764705882352942,Internationalt,2012.4769406392695
22663,99,48.80952380952381,Superligaen,2015.9769406392695
22664,1799,46.79710144927536,Internationalt,2018.9742009132422
22665,1196,44.125,Film og tv,2018.7159817351599
22666,563,45.6125,Internationalt,2018.291095890411
22667,621,53.75,Superligaen,2016.7828767123287
22668,152,48.92857142857143,Premier League,2012.7159817351599
22669,342,35.815789473684205,VM-kvalifikation,2012.8689497716894
22670,223,21.884615384615387,Superligaen,2016.643607305936
22671,1841,43.47126436781609,Nyt om mad,2007.513698630137
22672,772,33.87037037037037,Musik,2023.7554794520547
22673,1468,53.06917423259836,Teenagehjernen,2026.027397260274
22674,0,46.357142857142854,Fodbold,2012.6831050228311
22675,348,58.666666666666664,Superligaen,2014.5493150684931
22676,108,34.30952380952381,VM-kvalifikation,2013.527397260274
22677,280,40.761283568869025,Internationalt,2020.2883561643835
22678,40,37.586956521739125,Superligaen,2016.4127853881278
22679,408,55.66216216216216,Internationalt,2018.1721461187215
22680,1147,50.151782138566276,Danmark,2012.3826484018264
22681,301,39.425925925925924,Premier League,2014.0821917808219
22682,12003,49.742138364779876,Fodbold,2016.3689497716894
22683,298,40.565789473684205,Danmark,2006.4127853881278
22684,76,53.481884057971016,Premier League,2013.0821917808219
22685,321,46.383458646616546,Danmark,2018.3771689497717
22686,1586,55.130081300813,Internationalt,2012.4155251141551
22687,1423,47.888888888888886,Superligaen,2014.4988584474886
22688,787,46.47727272727273,Klummer,2020.4127853881278
22689,145,47.740096038415366,Fortællingens magt,2026.027397260274
22690,587,50.95454545454545,Premier League,2014.0794520547945
22691,4380,49.51754385964912,Internationalt,2005.6968036529681
22692,95,48.851773049645395,Danmark,2019.0383561643835
22693,127,65.0,Premier League,2013.9796803652969
22694,205,43.12962962962963,Internationalt,2012.4933789954339
22695,0,48.44672131147541,Internationalt,2005.791095890411
22696,12,39.25,Superligaen,2015.6858447488585
22697,0,50.77880184331797,Internationalt,2005.5712328767124
22698,520,67.3235294117647,Fodbold,2014.791095890411
22699,469,38.57142857142857,Musik,2006.6858447488585
22700,484,45.53448275862069,Fodbold,2014.2691780821917
22701,244,40.0,Premier League,2014.285616438356
22702,1833,34.980645161290326,Film og tv,2024.4221461187215
22703,14,31.382916053019148,Design,2024.2883561643835
22704,396,43.17543859649123,Superligaen,2014.9358447488585
22705,464,38.243589743589745,Rejser,2021.1655251141551
22706,551,42.81818181818181,Premier League,2013.0027397260274
22707,136,37.269230769230774,Premier League,2012.8130136986301
22708,180,45.69830508474577,Så længe du lever,2025.8689497716894
22709,433,57.78125,Teenagehjernen,2026.027397260274
22710,1175,31.176470588235293,Kunst,2023.6600456621004
22711,437,23.745257452574528,Politiken Fortï¿½ller,2018.5794520547945
22712,506,44.743589743589745,Fodbold,2015.907305936073
22713,544,33.15525758645025,Skønlitteratur,2024.7883561643835
22714,302,50.303703703703704,Rejser,2020.5630136986301
22715,1972,43.833333333333336,EM-kvalifikation,2015.8634703196346
22716,157,47.5,Fodbold,2014.6107305936073
22717,661,47.5,Danmark,2012.366210045662
22718,918,49.75684931506849,Podcast,2026.027397260274
22719,2342,41.374025974025976,Uddannelse,2020.4878995433792
22720,345,56.0,Fodbold,2016.5246575342467
22721,3703,41.66666666666667,Premier League,2013.407305936073
22722,88,36.77777777777778,Superligaen,2016.0164383561644
22723,524,28.28888888888889,Så længe du lever,2025.8689497716894
22724,534,45.5,Fodbold,2014.6052511415523
22725,321,37.833333333333336,VM-kvalifikation,2012.8771689497717
22726,463,37.0,Premier League,2013.4303652968038
22727,154,33.0,Premier League,2012.7214611872148
22728,40,29.181818181818183,Premier League,2014.088812785388
22729,0,51.49921507064364,Internationalt,2006.2296803652969
22730,554,42.04166666666667,Superligaen,2015.6353881278537
22731,0,52.91025641025641,Internationalt,2005.9522831050228
22732,2229,31.857142857142858,Mad,2020.4127853881278
22733,189,44.256410256410255,Superligaen,2016.3744292237443
22734,0,39.14831460674158,Digitalt,2012.8239726027398
22735,223,35.57142857142857,Superligaen,2013.4358447488585
22736,590,20.0,Fodbold,2014.0970319634703
22737,504,45.333333333333336,Superligaen,2014.7527397260274
22738,778,36.51851851851852,Internationalt,2012.4358447488585
22739,397,39.666666666666664,Premier League,2013.8020547945205
22740,1254,62.85964912280702,Sundhed,2020.4714611872148
22741,181,48.94444444444444,Danmark,2012.751598173516
22742,241,55.30769230769231,Danmark,2012.7214611872148
22743,0,54.713725490196076,Internationalt,2005.924885844749
22744,462,52.60317460317461,Teenagehjernen,2026.027397260274
22745,820,54.82051282051282,Internationalt,2012.1995433789955
22746,627,57.40909090909091,Internationalt,2005.602511415525
22747,419,37.586956521739125,Internationalt,2012.513698630137
22748,1199,43.601190476190474,Podcast,2026.027397260274
22749,1740,46.60074626865672,Internationalt,2012.4413242009134
22750,84,41.666666666666664,Kultur,2007.035616438356
22751,1082,51.60526315789474,Internationalt,2012.129908675799
22752,30,43.794117647058826,Premier League,2013.9769406392695
22753,6746,45.5,Internationalt,2012.263698630137
22754,1263,60.51271186440678,Internationalt,2017.1831050228311
22755,539,26.75,Superligaen,2015.5794520547945
22756,677,58.00655737704918,Danmark,2013.0739726027398
22757,297,31.760416666666664,Danmark,2017.907305936073
22758,1819,59.16101694915254,Bøger,2024.521917808219
22759,1214,53.44444444444444,Sport,2019.763698630137
22760,122,57.0,Superligaen,2014.9358447488585
22761,959,48.45305164319249,Klassisk og opera,2023.1940639269408
22762,758,55.30895814049161,Internationalt,2005.7691780821917
22763,762,47.60591133004927,Debatindlï¿½g,2018.3239726027398
22764,464,40.7501312335958,Musik,2006.4127853881278
22765,288,34.30952380952381,Internationalt,2012.4358447488585
22766,199,57.666666666666664,Tennis,2012.844292237443
22767,580,34.333333333333336,ï¿½konomi,2018.0493150684931
22768,124,28.333333333333336,Håndbold,2012.7105022831051
22769,217,34.400491400491404,Sport,2006.6545662100457
22770,192,61.15151515151515,Cykling,2016.3212328767124
22771,752,51.37323037323037,Fodbold,2019.763698630137
22772,2353,62.35628885700622,Internationalt,2005.6189497716894
22773,164,39.333333333333336,Premier League,2013.7554794520547
22774,522,45.5,Fodbold,2014.013698630137
22775,364,43.514038342609766,ï¿½konomi,2019.5657534246575
22776,231,46.723214285714285,Internationalt,2006.5493150684931
22777,132,27.58457711442786,Danmark,2007.0849315068492
22778,950,34.166666666666664,Rejser,2019.8130136986301
22779,402,54.24074074074074,Internationalt,2017.0246575342467
22780,1365,25.0,Fodbold,2015.3853881278537
22781,2638,57.88111888111888,Internationalt,2005.9468036529681
22782,594,26.333333333333336,Kunst,2024.7105022831051
22783,139,19.535714285714285,Fodbold,2015.4851598173516
22784,67,41.934782608695656,Fodbold,2014.5860730593606
22785,685,47.92673992673993,Bøger,2023.844292237443
22786,164,32.93798449612403,Danmark,2007.4851598173516
22787,443,45.00840336134454,Uddannelse,2018.5970319634703
22788,196,53.85849056603774,Håndbold,2012.7242009132422
22789,712,47.36363636363637,Klassisk og opera,2024.6885844748858
22790,212,60.642857142857146,Internationalt,2012.1244292237443
22791,242,49.04761904761905,Musik,2023.6831050228311
22792,836,46.971857410881796,Kï¿½rlighed pï¿½ Tinder,2019.3689497716894
22793,950,55.343589743589746,Internationalt,2020.6995433789955
22794,404,39.19569471624266,Bøger,2024.2691780821917
22795,817,39.91472868217054,Kunst,2023.7828767123287
22796,309,42.81818181818181,Internationalt,2011.763698630137
22797,473,23.681818181818183,Fodbold,2014.8853881278537
22798,1094,43.31525279705424,Rejser,2018.4961187214612
22799,92,30.76190476190476,Danmark,2016.3212328767124
22800,158,47.5,Internationalt,2011.8184931506848
22801,820,33.72727272727273,Internationalt,2011.9824200913242
22802,282,48.5,Mad,2017.791095890411
22803,6,52.51440329218107,Teenagehjernen,2026.027397260274
22804,2077,41.306451612903224,Musik,2017.7378995433792
22805,106,37.95238095238095,Bolig og haven,2017.2132420091325
22806,378,34.181395348837206,Internationalt,2012.035616438356
22807,439,48.5,Internationalt,2012.0328767123287
22808,190,37.58823529411765,Golf,2016.9276255707764
22809,374,36.83007646559048,Krimi,2022.9878995433792
22810,246,35.57142857142857,Fodbold,2013.7406392694065
22811,2845,40.82142857142857,Podcast,2026.027397260274
22812,177,29.196078431372552,Danmark,2007.5246575342467
22813,310,54.111111111111114,Internationalt,2011.7214611872148
22814,3341,41.91743858236005,Håndbold,2012.6885844748858
22815,290,45.0,Håndbold,2012.7022831050228
22816,939,32.77777777777778,Musik,2024.393607305936
22817,62,39.50210765239948,Økonomi,2020.7554794520547
22818,682,38.18406285072952,Danmark som opfinderland,2018.643607305936
22819,249,32.029411764705884,Premier League,2013.8075342465754
22820,482,33.23913043478261,Fodbold,2014.9796803652969
22821,271,30.80952380952381,Musik,2023.401826484018
22822,157,41.66666666666667,Fodbold,2015.4358447488585
22823,1230,34.10245901639344,Digitalt,2017.6831050228311
22824,412,35.72222222222222,Fodbold,2014.9988584474886
22825,398,37.833333333333336,Premier League,2016.7214611872148
22826,1005,34.188235294117646,Kunst,2023.1803652968038
22827,86,101.0,Internationalt,2011.9358447488585
22828,660,48.229729729729726,Forbrug,2019.3881278538813
22829,14,37.25287356321839,Fodbold,2014.657305936073
22830,479,45.315789473684205,Fodbold,2015.4687214611872
22831,422,38.0,Arkitektur,2023.907305936073
22832,2221,39.079856115107916,Cafeanmeldelser,2023.9577625570778
22833,244,47.666666666666664,Fodbold,2014.7993150684931
22834,1362,44.4246589940324,Boganmeldelser,2024.088812785388
22835,166,39.43589743589744,Fødselsdage,2013.4385844748858
22836,309,44.5,Fodbold,2013.9605022831051
22837,1004,56.07334525939177,Danmark,2019.7609589041097
22838,425,42.81818181818181,Du lytter til Politiken,2020.3497716894976
22839,338,42.18488529014844,Dødsfald,2013.366210045662
22840,3438,45.74242424242424,Uddannelse,2019.5970319634703
22841,122,35.0,Premier League,2013.7242009132422
22842,2886,34.40816326530612,Cafekontrol,2012.5970319634703
22843,1847,44.21212121212121,Danmark,2019.2433789954339
22844,293,35.03478260869565,Sne og ski,2011.924885844749
22845,124,42.449275362318836,Premier League,2013.3552511415523
22846,451,43.21520218456589,Kim Skotte,2023.9796803652969
22847,0,37.28191489361702,Sport,2007.527397260274
22848,8589,25.892857142857142,Fodbold,2015.424885844749
22849,785,44.57142857142857,Skønlitteratur,2023.2691780821917
22850,183,41.86363636363637,Fodbold,2014.5328767123287
22851,130,37.70087371871894,Fodbold,2015.291095890411
22852,0,62.5,Internationalt,2012.8360730593606
22853,235,38.27272727272727,Debat,2017.263698630137
22854,424,34.60606060606061,Danmark,2012.5860730593606
22855,930,48.595238095238095,Fodbold,2013.9495433789955
22856,40,41.934782608695656,Fodbold,2014.2609589041097
22857,2827,29.968849332485696,Du lytter til Politiken,2020.3497716894976
22858,1640,33.83333333333333,Du lytter til Politiken,2020.0164383561644
22859,310,33.85230024213075,Du lytter til Politiken,2020.1831050228311
22860,77,45.77777777777778,Premier League,2013.7324200913242
22861,121,31.0,Internationalt,2012.8212328767124
22862,481,26.147058823529413,Fodbold,2014.7214611872148
22863,215,51.333333333333336,Fodbold,2014.2105022831051
22864,137,34.30952380952381,Premier League,2014.0383561643835
22865,93,40.945914844649025,feature,2013.0328767123287
22866,246,46.23550724637681,Læserbreve,2013.1271689497717
22867,503,20.026315789473685,Premier League,2016.1463470319634
22868,850,39.25,Sygdom,2013.1968036529681
22869,202,37.269230769230774,Danmark,2006.9468036529681
22870,785,38.5,Danmark,2012.7105022831051
22871,400,37.84961106309421,Du lytter til Politiken,2020.0997716894976
22872,571,31.271782573940847,Forbrug,2019.3853881278537
22873,409,43.94444444444444,Du lytter til Politiken,2021.0997716894976
22874,1057,42.81818181818181,VM-kvalifikation,2014.2609589041097
22875,0,53.14807090719499,Internationalt,2006.1803652968038
22876,62,44.108695652173914,Uddannelse,2017.7461187214612
22877,837,27.897435897435898,Mad,2018.4632420091325
22878,513,29.252890173410403,Debat,2017.7242009132422
22879,319,41.84615384615385,Internationalt,2012.3239726027398
22880,377,35.517704517704516,iBYEN,2018.919406392694
22881,199,55.96107876187558,"Anmeldelser, cd-klassisk",2007.0767123287671
22882,990,49.397991967871484,Teenagehjernen,2026.027397260274
22883,76,41.904761904761905,Kultur,2018.6885844748858
22884,703,47.25,Internationalt,2017.9605022831051
22885,157,33.33333333333333,Internationalt,2017.4127853881278
22886,0,47.82843137254902,Internationalt,2005.7883561643835
22887,333,28.891304347826086,Fodbold,2014.2582191780823
22888,416,38.70833333333333,Du lytter til Politiken,2020.4331050228311
22889,557,37.269230769230774,Danmark,2013.291095890411
22890,167,31.252252252252255,Fodbold,2014.6490867579907
22891,200,48.710524728588666,Skønlitteratur,2012.751598173516
22892,147,41.42028985507246,Danmark,2007.2582191780823
22893,1736,38.593896713615024,Bøger,2023.7965753424658
22894,167,29.0,Forbrug,2016.643607305936
22895,331,56.63768115942029,Internationalt,2007.2378995433792
22896,440,31.785714285714285,Sport,2018.7159817351599
22897,618,35.20509708737864,Sport,2019.379908675799
22898,90,46.924369747899156,Fødselsdage,2012.8552511415523
22899,141,47.94202898550725,Internationalt,2013.2938356164384
22900,241,37.586956521739125,Danmark,2012.0164383561644
22901,724,57.666666666666664,La primera,2013.6655251141551
22902,365,33.642951251646906,Internationalt,2019.643607305936
22903,479,45.00918964076859,Internationalt,2025.554794520548
22904,338,47.03217821782178,Musik,2023.8963470319634
22905,1969,44.425,Internationalt,2005.3239726027398
22906,383,39.07142857142857,VM-kvalifikation,2013.8634703196346
22907,100,43.71052631578947,Internationalt,2007.3470319634703
22908,4347,50.983870967741936,Internationalt,2019.054794520548
22909,145,37.58363858363858,Du lytter til Politiken,2020.2664383561644
22910,641,43.983193277310924,Musik,2024.4127853881278
22911,984,21.84848484848485,ï¿½konomi,2017.6858447488585
22912,626,36.815217391304344,Du lytter til Politiken,2020.9331050228311
22913,144,44.94117647058823,Bjørn Bredal,2016.0767123287671
22914,102,28.297619047619047,Film og tv,2011.791095890411
22915,387,41.86363636363637,Virksomheder,2017.804794520548
22916,899,46.28260869565217,Musik,2024.6600456621004
22917,278,43.23034482758621,Du lytter til Politiken,2019.35799086758
22918,350,41.4005245410266,Kultur,2006.4769406392695
22919,333,37.875,Premier League,2013.8552511415523
22920,2117,28.436274509803923,Du lytter til Politiken,2019.9331050228311
22921,1749,39.96760124610592,Spil,2022.9961187214612
22922,1123,40.7979797979798,Internationalt,2005.8963470319634
22923,233,46.142857142857146,Du lytter til Politiken,2020.8497716894976
22924,647,35.72360248447205,Du lytter til Politiken,2019.7664383561644
22925,321,48.8125,Danmark,2007.129908675799
22926,904,50.171171171171174,Global økonomi,2015.8239726027398
22927,157,53.44444444444444,Forbrug,2013.7159817351599
22928,411,48.263319044703,Danmark,2025.3020547945205
22929,294,53.52487135506003,Filmanmeldelser,2012.7488584474886
22930,278,46.142857142857146,Danmark,2007.285616438356
22931,87,36.66666666666667,Superligaen,2014.7883561643835
22932,272,34.16666666666667,Superligaen,2015.4851598173516
22933,223,35.42857142857143,Danmark,2014.041095890411
22934,699,46.91562685680333,USA,2025.9440639269408
22935,1374,43.64269662921348,Du lytter til Politiken,2019.10799086758
22936,12186,43.23448554679604,Sundhed,2021.2801369863014
22937,125,31.22222222222222,ï¿½konomi,2017.4468036529681
22938,317,44.333333333333336,Bøger,2012.8634703196346
22939,3252,42.83157894736842,Internationalt,2005.7609589041097
22940,1496,45.86062717770035,Politik,2025.3990867579907
22941,464,47.888888888888886,Danmark,2007.116210045662
22942,398,48.229729729729726,Champions League,2014.8853881278537
22943,139,47.125313283208015,Leder,2012.1831050228311
22944,529,25.057971014492754,Internationalt,2016.893607305936
